date,itinerary_id,cabin_class,sort_by,price_raw,price_formatted,currency,flight_number,origin_airport,origin_city,origin_country,destination_airport,destination_city,destination_country,departure_time,arrival_time,duration_minutes,stop_count,marketing_airline,operating_airline,change_allowed,cancellation_allowed,is_self_transfer,has_flexible_options,score
2025-09-01,18467-2509010700--31722-1-10968-2509011311,first,fastest,691.79,C$692,N/A,490,Toronto Pearson International,N/A,Canada,Chicago O'Hare International,N/A,United States,2025-09-01T07:00:00,2025-09-01T07:55:00,115,1,United,United,FALSE,FALSE,FALSE,FALSE,0.328704
2025-09-01,18467-2509010700--31722-1-10968-2509011311,first,fastest,691.79,C$692,N/A,1491,Chicago O'Hare International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-09-01T10:45:00,2025-09-01T13:11:00,146,1,United,United,FALSE,FALSE,FALSE,FALSE,0.328704
2025-09-01,18467-2509011225--32573-1-10968-2509011853,first,fastest,603.88,C$604,N/A,5880,Toronto Pearson International,N/A,Canada,Philadelphia International,N/A,United States,2025-09-01T12:25:00,2025-09-01T14:00:00,95,1,American Airlines,Piedmont Airlines,FALSE,FALSE,FALSE,FALSE,0.377084
2025-09-01,18467-2509011225--32573-1-10968-2509011853,first,fastest,603.88,C$604,N/A,2356,Philadelphia International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-09-01T16:35:00,2025-09-01T18:53:00,198,1,American Airlines,American Airlines,FALSE,FALSE,FALSE,FALSE,0.377084
2025-09-02,18467-2509020839--32573-0-10968-2509021054,economy,fastest,430.31,C$431,N/A,1169,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-09-02T08:39:00,2025-09-02T10:54:00,195,0,American Airlines,American Airlines,FALSE,FALSE,FALSE,FALSE,0.806822
2025-09-02,18467-2509021445--32573-0-10968-2509021705,economy,fastest,430.31,C$431,N/A,1993,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-09-02T14:45:00,2025-09-02T17:05:00,200,0,American Airlines,American Airlines,FALSE,FALSE,FALSE,FALSE,0.999
2025-09-02,18467-2509021845--32573-0-10968-2509022105,economy,fastest,430.31,C$431,N/A,1111,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-09-02T18:45:00,2025-09-02T21:05:00,200,0,American Airlines,American Airlines,FALSE,FALSE,FALSE,FALSE,0.659171
2025-09-02,18467-2509020600--32385-1-10968-2509021015,economy,fastest,439.49,C$440,N/A,2662,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-09-02T06:00:00,2025-09-02T08:20:00,140,1,Delta,Delta,FALSE,FALSE,FALSE,FALSE,0.398576
2025-09-02,18467-2509020600--32385-1-10968-2509021015,economy,fastest,439.49,C$440,N/A,961,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-09-02T09:00:00,2025-09-02T10:15:00,135,1,Delta,Delta,FALSE,FALSE,FALSE,FALSE,0.398576
2025-09-02,18467-2509021130--32573-1-10968-2509021549,economy,fastest,452.05,C$453,N/A,3604,Toronto Pearson International,N/A,Canada,Chicago O'Hare International,N/A,United States,2025-09-02T11:30:00,2025-09-02T12:25:00,115,1,American Airlines,Envoy Air As American Eagle,FALSE,FALSE,FALSE,FALSE,0.41137
2025-09-02,18467-2509021130--32573-1-10968-2509021549,economy,fastest,452.05,C$453,N/A,1290,Chicago O'Hare International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-09-02T13:20:00,2025-09-02T15:49:00,149,1,American Airlines,American Airlines,FALSE,FALSE,FALSE,FALSE,0.41137
2025-09-02,18467-2509020745--32385-1-10968-2509021215,economy,fastest,439.49,C$440,N/A,2988,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-09-02T07:45:00,2025-09-02T10:00:00,135,1,Delta,Delta,FALSE,FALSE,FALSE,FALSE,0.410661
2025-09-02,18467-2509020745--32385-1-10968-2509021215,economy,fastest,439.49,C$440,N/A,414,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-09-02T11:00:00,2025-09-02T12:15:00,135,1,Delta,Delta,FALSE,FALSE,FALSE,FALSE,0.410661
2025-09-02,18467-2509021231--32385-1-10968-2509021705,economy,fastest,439.49,C$440,N/A,4941,Toronto Pearson International,N/A,Canada,Minneapolis St Paul,N/A,United States,2025-09-02T12:31:00,2025-09-02T13:46:00,135,1,Delta,Endeavor Air DBA Delta Connection,FALSE,FALSE,FALSE,FALSE,0.424156
2025-09-02,18467-2509021231--32385-1-10968-2509021705,economy,fastest,439.49,C$440,N/A,2971,Minneapolis St Paul,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-09-02T14:37:00,2025-09-02T17:05:00,148,1,Delta,Delta,FALSE,FALSE,FALSE,FALSE,0.424156
2025-09-02,18467-2509021215--32385-1-10968-2509021737,economy,fastest,439.49,C$440,N/A,5256,Toronto Pearson International,N/A,Canada,Detroit Wayne County,N/A,United States,2025-09-02T12:15:00,2025-09-02T13:31:00,76,1,Delta,Endeavor Air DBA Delta Connection,FALSE,FALSE,FALSE,FALSE,0.425087
2025-09-02,18467-2509021215--32385-1-10968-2509021737,economy,fastest,439.49,C$440,N/A,1543,Detroit Wayne County,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-09-02T15:50:00,2025-09-02T17:37:00,167,1,Delta,Delta,FALSE,FALSE,FALSE,FALSE,0.425087
2025-09-02,18467-2509021225--32573-1-10968-2509021758,economy,fastest,452.05,C$453,N/A,5880,Toronto Pearson International,N/A,Canada,Philadelphia International,N/A,United States,2025-09-02T12:25:00,2025-09-02T14:00:00,95,1,American Airlines,Piedmont Airlines,FALSE,FALSE,FALSE,FALSE,0.405977
2025-09-02,18467-2509021225--32573-1-10968-2509021758,economy,fastest,452.05,C$453,N/A,3254,Philadelphia International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-09-02T15:30:00,2025-09-02T17:58:00,208,1,American Airlines,American Airlines,FALSE,FALSE,FALSE,FALSE,0.405977
2025-09-02,18467-2509021252--32573-1-10968-2509021845,economy,fastest,452.05,C$453,N/A,4623,Toronto Pearson International,N/A,Canada,New York LaGuardia,N/A,United States,2025-09-02T12:52:00,2025-09-02T14:28:00,96,1,American Airlines,Republic Airways AS American Eagle,FALSE,FALSE,FALSE,FALSE,0.400461
2025-09-02,18467-2509021252--32573-1-10968-2509021845,economy,fastest,452.05,C$453,N/A,1608,New York LaGuardia,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-09-02T16:00:00,2025-09-02T18:45:00,225,1,American Airlines,American Airlines,FALSE,FALSE,FALSE,FALSE,0.400461
2025-09-02,18467-2509020600--32385-1-10968-2509021015,premium_economy,fastest,607.49,C$608,N/A,2662,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-09-02T06:00:00,2025-09-02T08:20:00,140,1,Delta,Delta,FALSE,FALSE,FALSE,FALSE,0.687054
2025-09-02,18467-2509020600--32385-1-10968-2509021015,premium_economy,fastest,607.49,C$608,N/A,961,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-09-02T09:00:00,2025-09-02T10:15:00,135,1,Delta,Delta,FALSE,FALSE,FALSE,FALSE,0.687054
2025-09-02,18467-2509021320--32385-1-10910-2509021749,premium_economy,fastest,806.99,C$807,N/A,2710,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-09-02T13:20:00,2025-09-02T15:37:00,137,1,Delta,Delta,FALSE,FALSE,FALSE,FALSE,0.544016
2025-09-02,18467-2509021320--32385-1-10910-2509021749,premium_economy,fastest,806.99,C$807,N/A,2780,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Love Field,N/A,United States,2025-09-02T16:34:00,2025-09-02T17:49:00,135,1,Delta,Delta,FALSE,FALSE,FALSE,FALSE,0.544016
